Problem,Solution,Answer
"과일 가게에 사과가 563개, 배가 354개 있었습니다. 오늘 사과를 295개, 배를 177개 팔았습니다. 사과는 배보다 몇 개 더 남았나요?",563 295 [OP_SUB] 354 177 [OP_SUB] [OP_SUB],
"문방구에 연필은 917자루, 볼펜은 834자루가 있었습니다. 오늘 연필을 395자루, 볼펜을 485자루 팔았습니다. 연필은 볼펜보다 몇 자루 더 남았나요?",917 395 [OP_SUB] 834 485 [OP_SUB] [OP_SUB],
"아이스크림 가게에 딸기 맛 아이스크림이 295개, 초콜릿 맛 아이스크림이 128개 있습니다. 딸기 맛 아이스크림과 초콜릿 맛 아이스크림은 모두 몇 개일까요?",295 128 [OP_ADD],
학교 도서관에 동화책이 913권 있습니다. 그중에서 학생들이 289권을 빌려 갔다면 도서관에 남은 동화책은 몇 권일까요?,913 289 [OP_SUB],
은지네 농장의 닭들은 지난달에 달걀을 785개 낳았고 이번 달에는 912개 낳았습니다. 지난달보다 이번 달에 달걀을 몇 개 더 낳았을까요?,912 785 [OP_SUB],
"3개의 수 카드 3, 7, 6를 한 번씩만 사용하여 세 자리 수를 만들려고 합니다. 만들 수 있는 가장 큰 수와 가장 작은 수의 차를 구해 보세요.",[OP_LIST_SOL] 3 7 6 [OP_LIST_EOL] 3 [OP_LIST_GET_PERM] 1 [OP_LIST_MAX] 1 [OP_LIST_MIN] [OP_SUB],
한 접시에 10개씩 놓여 있는 과자가 10접시 있습니다. 과자는 모두 몇 개일까요?,10 10 [OP_MUL],
딸기가 한 상자에 100개씩 들어 있습니다. 6상자에 들어 있는 딸기는 모두 몇 개일까요?,100 6 [OP_MUL],
"승미가 가지고 있는 붙임 딱지는 100장씩 3묶음, 10장씩 7묶음, 낱장 6장입니다. 승미가 가지고 있는 붙임 딱지는 모두 몇 장일까요?",100 3 [OP_MUL] 10 7 [OP_MUL] [OP_ADD] 6 [OP_ADD],
"과일 가게에 귤이 185개 있고, 오렌지가 167개 있습니다. 귤과 오렌지 중에서 더 적은 것은 무엇일까요?",[OP_LIST_SOL] 귤 오렌지 [OP_LIST_EOL] [OP_LIST_SOL] 185 167 [OP_LIST_EOL] 1 [OP_LIST_MIN] [OP_LIST_INDEX] [OP_LIST_POP] [OP_LIST_GET],
785보다 크고 791보다 작은 세 자리 수는 모두 몇 개일까요?,785 791 1 [OP_LIST_ARANGE] [OP_LIST_LEN] 1 [OP_SUB] 1 [OP_SUB],
봉지에 사탕이 351개 들어 있습니다. 이 봉지에 사탕을 10개씩 4번 더 넣으면 사탕은 모두 몇 개가 될까요?,351 10 4 [OP_MUL] [OP_ADD],
"남준이와 유정이가 은행에서 저금을 하기 위해 번호표를 뽑고 기다리고 있습니다. 남준이가 가진 번호표는 296번이고, 유형이가 가진 번호표는 312번입니다. 누가 더 먼저 저금을 할 수 있을까요?",[OP_LIST_SOL] 남준 유정 [OP_LIST_EOL] [OP_LIST_SOL] 296 312 [OP_LIST_EOL] 1 [OP_LIST_MIN] [OP_LIST_INDEX] [OP_LIST_POP] [OP_LIST_GET],
300보다 크고 320보다 작은 세 자리 수 중에서 일의 자리 숫자가 5인 수의 개수는?,5 999999 10 [OP_LIST_ARANGE] 100 999 1 [OP_LIST_ARANGE] 300 [OP_LIST_MORE] 320 [OP_LIST_LESS] [OP_SET_INTERSECT] [OP_LIST_LEN],
"수 카드 0, 5, 4, 7중에서 3장을 뽑아 한 번씩 사용하여 세 자리 수를 만들려고 합니다. 만들 수 있는 수 중에서 2번째로 작은 수를 구하세요.",[OP_LIST_SOL] 0 5 4 7 [OP_LIST_EOL] 3 [OP_LIST_GET_PERM] 2 [OP_LIST_MIN],
267에서 100씩 3번 뛰어서 센 수는 얼마일까요?,267 100 3 [OP_MUL] [OP_ADD],
100원짜리 동전 7개는 10원짜리 동전 몇 개와 같은지 구하세요.,100 7 [OP_MUL] 10 [OP_FDIV],
"백의 자리 숫자가 8, 일의 자리 숫자가 4인 세 자리 수 중에서 832보다 작은 수는 모두 몇 개일까요?",8 100 [OP_MUL] 4 [OP_ADD] 899 10 [OP_LIST_ARANGE] 832 [OP_LIST_LESS] [OP_LIST_LEN],
남준이는 팔굽혀펴기를 하루에 30번씩 합니다. 오늘까지 240번 했다면 6일 후까지는 팔굽혀펴기를 모두 몇 번 하게 될까요?,240 30 6 [OP_MUL] [OP_ADD],
"4장의 수 카드 0, 5, 6, 7중 3장을 뽑아 한 번씩만 사용하여 세 자리 수를 만들려고 합니다. 만들 수 있는 세 자리 수 중에서 730보다 큰 수를 모두 몇 개입니까?",[OP_LIST_SOL] 0 5 6 7 [OP_LIST_EOL] 3 [OP_LIST_GET_PERM] 730 [OP_LIST_MORE] [OP_LIST_LEN],
"과수원에서 수확한 사과는 76개, 배는 48개입니다. 수확한 사과와 배는 모두 몇 개일까요?",76 48 [OP_ADD],
"지민이는 흰색 바둑돌을 26개, 검은색 바둑돌을 7개 가지고 있습니다. 흰색 바둑돌을 검은색 바둑돌보다 몇 개 더 많이 가지고 있을까요?",26 7 [OP_SUB],
태형이는 가지고 있던 사탕 46개 중에서 동생에게 28개를 주고 37개를 더 사 왔습니다. 지금 태형이가 가지고 있는 사탕은 몇 개일까요?,46 28 [OP_SUB] 37 [OP_ADD],
유나는 칭찬 붙임 딱지를 27장 모았습니다. 41장이 되려면 몇 장을 더 모아야 하나요?,41 27 [OP_SUB],
어떤 수에 16을 더할 것을 잘못하여 뺐더니 38이 되었습니다. 바르게 계산하면 얼마일까요?,38 16 [OP_ADD] 16 [OP_ADD],
"은지네 반 학급 문고에는 동화책이 65권, 위인전이 48권 있습니다. 학급 문고에 있는 동화책과 위인전은 모두 몇 권일까요?",65 48 [OP_ADD],
어떤 수에 18을 더했더니 32가 되었습니다. 어떤 수에 66을 더하면 얼마일까요?,32 18 [OP_SUB] 66 [OP_ADD],
"유정이네 반 학생은 34명이고, 이 중에서 남학생은 15명입니다. 유정이네 반 여학생은 몇 명일까요?",34 15 [OP_SUB],
"코끼리 열차에 46명이 타고 있었는데 식물원에서 18명이 내리고, 7명이 탔습니다. 지금 코끼리 열차에는 몇 명이 타고 있을까요?",46 18 [OP_SUB] 7 [OP_ADD],
오늘 수족관에 온 사람은 어린이 35명과 어른 56명입니다. 이 중에서 어린이 16명과 어른 27명이 집으로 돌아갔습니다. 지금 수족관에 남아 있는 사람은 몇 명일까요?,35 16 [OP_SUB] 56 27 [OP_SUB] [OP_ADD],
은지는 초콜릿을 21개 가지고 있었습니다. 그중에서 몇 개를 친구에게 주었더니 9개가 남았습니다. 친구에게 준 초콜릿은 몇 개인가요?,21 9 [OP_SUB],
태형이는 어제부터 책을 읽기 시작하여 오늘은 어제보다 15쪽을 더 읽었습니다. 어제와 오늘 읽은 책의 쪽수가 모두 91쪽이라면 오늘은 몇 쪽을 읽었을까요?,91 15 [OP_SUB] 2 [OP_FDIV] 15 [OP_ADD],
"복도의 길이를 걸음으로 재어 보았더니 은지는 20걸음, 남준이는 16걸음이었습니다. 은지와 남준이 중에서 한 걸음의 길이가 더 긴 사람은 누구일까요?",[OP_LIST_SOL] 은지 남준 [OP_LIST_EOL] [OP_LIST_SOL] 999999 20 [OP_DIV] 999999 16 [OP_DIV] [OP_LIST_EOL] 1 [OP_LIST_MAX] [OP_LIST_INDEX] [OP_LIST_POP] [OP_LIST_GET],
"남준이의 한 걸음은 31센티미터(㎝), 윤기의 한 걸음은 28센티미터(㎝)입니다. 각자 3걸음씩 걸으면 누가 더 걷는 것일까요?",[OP_LIST_SOL] 남준 윤기 [OP_LIST_EOL] [OP_LIST_SOL] 31 3 [OP_MUL] 28 3 [OP_MUL] [OP_LIST_EOL] 1 [OP_LIST_MAX] [OP_LIST_INDEX] [OP_LIST_POP] [OP_LIST_GET],
필통의 길이는 길이가 3센티미터(㎝)인 클립으로 4번입니다. 필통의 길이는 몇 센티미터(㎝)일까요?,3 4 [OP_MUL],
"책상의 긴 쪽의 길이를 테이프로 재었더니 12번, 나무토막으로 재었더니 15번이었습니다. 테이프와 나무토막 중에서 길이가 더 긴 것은 어느 것일까요?",[OP_LIST_SOL] 테이프 나무토막 [OP_LIST_EOL] [OP_LIST_SOL] 999999 12 [OP_DIV] 999999 15 [OP_DIV] [OP_LIST_EOL] 1 [OP_LIST_MAX] [OP_LIST_INDEX] [OP_LIST_POP] [OP_LIST_GET],
"스케치북의 긴 쪽의 길이는 연필로 재면 3번, 지우개로 재면 6번입니다. 연필이 8센티미터(㎝)일 때, 지우개의 길이는 몇 센티미터(㎝)일까요?",3 8 [OP_MUL] 6 [OP_DIV],
길이가 15센티미터(㎝)인 볼펜으로 텔레비전의 짧은 쪽의 길이를 재었더니 4번이었습니다. 길이가 6센티미터(㎝)인 가위로 텔레비전의 짧은 쪽의 길이를 재면 몇 번 재어야 할까요?,15 4 [OP_MUL] 6 [OP_FDIV],
"사진첩의 긴 쪽의 길이는 1센티미터(㎝)인 누름 못으로 56번, 짧은 쪽의 길이는 6센티미터(㎝)인 풀로 8번입니다. 사진첩의 긴 쪽의 길이는 짧은 쪽의 길이보다 몇 센티미터(㎝) 더 길까요?",1 56 [OP_MUL] 6 8 [OP_MUL] [OP_SUB],
유나가 약 35센티미터(㎝)로 어림한 색 테이프의 길이를 자로 재어 보니 유나가 어림한 길이보다 4센티미터(㎝) 더 길었습니다. 이 색 테이프의 길이는 태형이가 어림한 길이보다 5센티미터(㎝) 더 짧다면 태형이가 어림한 길이는 약 몇 센티미터(㎝)일까요?,35 4 [OP_ADD] 5 [OP_ADD],
나비 1마리의 날개는 4장입니다. 나비 9마리의 날개는 몇 장일까요?,4 9 [OP_MUL],
호석이의 나이는 8살이고 아버지의 나이는 호석이 나이의 5배입니다. 아버지의 나이는 몇 살일까요?,8 5 [OP_MUL],
초콜릿이 한 줄에 5개씩 3줄 있습니다. 초콜릿은 모두 몇 개인가요?,5 3 [OP_MUL],
"색종이를 유나는 5장씩 7묶음을 가지고 있고, 은지는 3장씩 9묶음을 가지고 있습니다. 색종이를 더 많이 가지고 있는 사람은 누구일까요?",[OP_LIST_SOL] 유나 은지 [OP_LIST_EOL] [OP_LIST_SOL] 5 7 [OP_MUL] 3 9 [OP_MUL] [OP_LIST_EOL] 1 [OP_LIST_MAX] [OP_LIST_INDEX] [OP_LIST_POP] [OP_LIST_GET],
24는 3의 몇 배일까요?,24 3 [OP_DIV],
은지네 반 학생들을 한 모둠에 4명씩 4모둠으로 만들었습니다. 은지네 반 학생은 모두 몇 명일까요?,4 4 [OP_MUL],
"삼각형이 3개, 사각형이 6개 있습니다. 변은 모두 몇 개일까요?",3 3 [OP_MUL] 4 6 [OP_MUL] [OP_ADD],
세발자전거 5대의 바퀴는 모두 몇 개일까요?,3 5 [OP_MUL],
꽃을 28송이 사 왔습니다. 꽃병 1개에 5송이씩 5개의 꽃병에 나누어 꽂았습니다. 꽃병에 꽂지 못한 꽃은 몇 송이일까요?,28 5 5 [OP_MUL] [OP_SUB],
농장에 돼지 5마리와 오리 7마리가 있습니다. 돼지와 오리 중에서 다리 수의 합이 더 많은 동물은 무엇일까요?,[OP_LIST_SOL] 돼지 오리 [OP_LIST_EOL] [OP_LIST_SOL] 5 4 [OP_MUL] 7 2 [OP_MUL] [OP_LIST_EOL] 1 [OP_LIST_MAX] [OP_LIST_INDEX] [OP_LIST_POP] [OP_LIST_GET],
어떤 수에 9를 곱한 수는 6의 7배에 3을 더한 수와 같습니다. 어떤 수에 8을 곱한 수는 얼마일까요?,6 7 [OP_MUL] 3 [OP_ADD] 9 [OP_DIV] 8 [OP_MUL],
358에서 100씩 4번 뛰어서 센 수는 얼마인가요?,358 100 4 [OP_MUL] [OP_ADD],
지민이네 과일 가게에는 사과가 10개씩 70상자에 담겨 있습니다. 이 사과를 100개씩 담을 수 있는 큰 상자에 모두 옮겨 담으려면 큰 상자 는 몇 개 필요할까요?,10 70 [OP_MUL] 100 [OP_FDIV],
주머니에 바둑돌이 381개 들어 있 습니다. 이 주머니에 바둑돌을 10개 씩 6번 더 넣으면 바둑돌은 모두 몇 개가 될까요?,381 10 6 [OP_MUL] [OP_ADD],
352보다 크고 357보다 작은 세 자 리 수의 개수는?,357 352 [OP_SUB] 1 [OP_SUB],
200부터 20씩 7번 뛰어서 센 수를 구해 보세요.,200 20 7 [OP_MUL] [OP_ADD],
어떤 수에서 10씩 4번 뛰어서 세기를 하였더니 879가 되었습니다. 어떤 수는 얼마인지 구해 보세요.,879 10 4 [OP_MUL] [OP_SUB],
"4장의 숫자 카드 2, 1, 5, 8중에서 3장을 골라 한 번씩 사용하여 세 자리 수를 만들려고 합니다. 만들 수 있는 수 중에서 둘째로 작은 수를 구해 보세요.",[OP_LIST_SOL] 2 1 5 8 [OP_LIST_EOL] 1 [OP_LIST_MIN] 100 [OP_MUL] [OP_LIST_SOL] 2 1 5 8 [OP_LIST_EOL] 2 [OP_LIST_MIN] 10 [OP_MUL] [OP_ADD] [OP_LIST_SOL] 2 1 5 8 [OP_LIST_EOL] 3 [OP_LIST_MIN] [OP_ADD],
88보다 16작은 수를 구하시오.,88 16 [OP_SUB],
"피아노는 흰색 건반과 검은색 건반을 쳐서 운지하는 악기입니다. 피아노에 흰색 건반은 52개, 검은색 건반은 36개 있 습니다. 피아노에 있는 흰색 건반과 검은색 건반은 모두 몇 개입니까?",52 36 [OP_ADD],
"20을 어떤 수로 나누었을 때, 나누어떨어지게 하는 수는 모두 몇 개입니까?",20 [OP_LIST_GET_DIVISOR],
1에서 100까지의 자연수 중에서 15의 배수는 모두 몇 개입니까?,1 100 1 [OP_LIST_ARANGE] 0 100 15 [OP_LIST_ARANGE] [OP_SET_INTERSECT] [OP_LIST_LEN],
"4장의 숫자 카드 7, 2, 8, 0를 한 번씩 모두 사용하여 만들 수 있는 네 자리 수 중 4의 배 수는 모두 몇 개입니까?",[OP_LIST_SOL] 7 2 8 0 [OP_LIST_EOL] 4 [OP_LIST_GET_PERM] 4 [OP_LIST_DIVISIBLE] [OP_LIST_LEN],
15의 배수 중에서 가장 작은 세 자리 수를 구하시오.,100 1000 1 [OP_SUB] 1 [OP_LIST_ARANGE] 0 1000 1 [OP_SUB] 15 [OP_LIST_ARANGE] [OP_SET_INTERSECT] 1 [OP_LIST_MIN],
과수원에서 사과를 한 상자에 7개씩 담고 있습니다. 상자에 담은 사과가 80개 보다 많고 90개보다 적을 때 사과를 담은 상자는 몇 개입니까?,80 1 [OP_ADD] 90 1 [OP_SUB] 1 [OP_LIST_ARANGE] 0 90 1 [OP_SUB] 7 [OP_LIST_ARANGE] [OP_SET_INTERSECT] 1 [OP_LIST_MIN],
50과 90의 최대공약수를 구하시오.,50 90 [OP_GDM],
40과 60의 공약수의 개수는?,40 [OP_LIST_GET_DIVISOR] 60 [OP_LIST_GET_DIVISOR] [OP_SET_INTERSECT] [OP_LIST_LEN],
24와 30을 어떤 수로 나누면 나누어떨어집니다. 어떤 수 중에서 가장 큰 수를 구하시오,24 30 [OP_GDM],
"20으로도 나누어떨어지고, 12로도 나누어떨어지는 수 중에서 가장 작은 수를 구하시오.",20 12 [OP_LCM],
"어떤 두 수의 최소공배수가 42일 때, 이 두 수의 공배수 중 가장 큰 세 자리 수를 구하시오.",0 999 42 [OP_LIST_ARANGE] 1 [OP_LIST_MAX],
"가로가 9센티미터(㎝), 세로가 6센티미터(㎝)인 직사각형 모양의 종이를 겹치지 않게 빈틈없이 붙여서 가장 작은 정사각형 모양을 만들려고 합니다. 직사각형 모양의 종이는 모두 몇 장 필요합니까?",9 6 [OP_LCM] 9 [OP_FDIV] 9 6 [OP_LCM] 6 [OP_FDIV] [OP_MUL],
1에서 500까지의 자연수 중에서 6의 배수이면서 8의 배수가 아닌 자연수는 모두 몇 개입니까?,0 500 6 [OP_LIST_ARANGE] 0 500 8 [OP_LIST_ARANGE] [OP_SET_DIFFERENCE] [OP_LIST_LEN],
50보다 작은 수 중에서 6으로 나누어떨어지는 수는 모두 몇 개입니까?,0 50 6 [OP_LIST_ARANGE] [OP_LIST_LEN],
"체조 경기장에 남자가 376명, 여자가 459명 이 왔습니다. 체조 경기장에 온 사람은 모두 몇 명입니까?",376 459 [OP_ADD],
태형이네 양계장의 닭들이 어제 낳은 달걀은 875개이고 오늘 낳은 달걀은 어제보다 146개 더 많습니다. 태형이네 양계장의 닭들이 오늘 낳은 달걀은 몇 개입니까?,875 146 [OP_ADD],
은지네 집에서 약국까지의 거리는 794`미터(m)이 고 은지네 집에서 병원까지의 거리는 약국까지 의 거리보다 458`미터(m) 더 멉니다. 은지네 집에 서 병원까지의 거리는 몇 미터(m)입니까?,794 458 [OP_ADD],
돈을 예금하면 5년 뒤에 예금한 돈만큼 이자를 붙여서 되돌려 주는 은행이 있습니다. 이 은행에 997원을 예금하면 5년 뒤에 얼마를 되돌려 받겠습니까?,997 997 [OP_ADD],
"체험 학습에서 감을 영호네 반 학생은 687개, 도현이네 반 학생은 769개, 민근이네 반 학생 은 594개 땄습니다. 감을 가장 많이 딴 반과 가장 적게 딴 반의 감의 수를 더하면 모두 몇 개 입니까?",[OP_LIST_SOL] 687 769 594 [OP_LIST_EOL] 1 [OP_LIST_MAX] 1 [OP_LIST_MIN] [OP_ADD],
어떤 수에서 289를 빼었더니 374가 되었습니다. 어떤 수는 얼마인지 답을 구하시오.,374 289 [OP_ADD],
어떤 수에 194를 더해야 할 것을 잘못하여 빼었더니 657이 되었습니다. 바르게 계산한 값을 구하시오.,657 194 [OP_ADD] 194 [OP_ADD],
"숫자 카드 8, 4, 6을 한 번씩만 사용하여 세 자리 수를 만들려고 합니다. 만들 수 있는 가장 큰 수와 가장 작은 수의 합을 구하시오.",[OP_LIST_SOL] 8 4 6 [OP_LIST_EOL] 3 [OP_LIST_GET_PERM] 1 [OP_LIST_MAX] 1 [OP_LIST_MIN] [OP_ADD],
"4장의 숫자 카드 7, 9, 6, 3중 3장을 골라 한 번씩만 사용 하여 세 자리 수를 만들려고 합니다. 만들 수 있 는 가장 큰 수와 가장 작은 수의 합을 구하시오",[OP_LIST_SOL] 7 9 6 3 [OP_LIST_EOL] 3 [OP_LIST_GET_PERM] 1 [OP_LIST_MAX] 1 [OP_LIST_MIN] [OP_ADD],
"4장의 숫자 카드 1, 8, 7, 4중 3장을 골라 한 번씩만 사 용하여 세 자리 수를 만들려고 합니다. 만들 수 있는 2번째로 큰 수와 2번째로 작은 수의 합 을 구하시오.",[OP_LIST_SOL] 1 8 7 4 [OP_LIST_EOL] 3 [OP_LIST_GET_PERM] 2 [OP_LIST_MAX] 2 [OP_LIST_MIN] [OP_ADD],
남준이네 학교의 여학생은 남학생보 다 127명 더 많습니다. 남학생이 498명일 때 남준이네 학교의 학생은 모두 몇 명인가요?,498 498 127 [OP_ADD] [OP_ADD],
어떤 수에 547을 더해야 할 것을 잘못하여 빼었더니 269가 되었습니다. 어떤 수는 얼마인가요?,269 547 [OP_ADD],
"4장의 숫자 카드 9, 3, 7, 5중 3장을 골라 한 번씩만 사용하여 세 자리 수를 만들려고 합니 다. 만들 수 있는 가장 큰 수와 2번째로 작은 수의 합은 얼마인가요?",[OP_LIST_SOL] 9 3 7 5 [OP_LIST_EOL] 3 [OP_LIST_GET_PERM] 1 [OP_LIST_MAX] 2 [OP_LIST_MIN] [OP_ADD],
길이가 647센티미터(㎝)인 빨간색 테이프와 565센티미터(㎝)인 파란색 테이프를 겹치는 부분이 없이 길게 이었습니다. 이은 색 테이프의 전체 길이는 몇 센티미터(㎝)입니까?,647 565 [OP_ADD],
유나는 하루에 줄넘기를 658번씩 합니다. 유나는 2일 동안 줄넘기를 모두 몇 번 합니까?,658 2 [OP_MUL],
어떤 수에 328을 더해야 할 것을 잘못하여 빼었더니 367이 되었습니다. 바르게 계산한 값은 얼마인가요?,367 328 [OP_ADD] 328 [OP_ADD],
옥수수 따기 대회에서 옥수수를 은주는 398개 땄고 선남준이는 504개 땄습니다. 은주는 선영 이보다 몇 개 더 적게 땄습니까?,504 398 [OP_SUB],
형광등은 불을 1024시간 동안 켤 수 있고 꼬마전구는 형광등보다 757시간 더 짧게 켤 수 있다고 합니다. 꼬마 전구는 불을 몇 시간 동안 켤 수 있습니까?,1024 757 [OP_SUB],
수진이와 희진이가 훌라후프를 돌렸습니다. 수진이는 457번을 돌렸고 희진이는 368번을 돌렸습니다. 수진이는 희진이보다 몇 번 더 돌 렸습니까?,457 368 [OP_SUB],
한 달 동안 빈 병을 진우는 336개 모았고 진남준이는 187개 모았습니다. 한 달 동안 빈 병을 진우가 몇 개 더 많이 모았습니까?,336 187 [OP_SUB],
어떤 수에 306을 더했더니 742가 되었습니다. 어떤 수는 얼마인가요?,742 306 [OP_SUB],
어떤 수에서 266을 빼야 할 것을 잘못하여 더했더니 895가 되었습니다. 바르게 계산한 값을 구하시오.,895 266 [OP_SUB] 266 [OP_SUB],
"숫자 카드 6, 5, 9를 한 번씩만 사용하여 세 자리 수를 만들려고 합니다. 만들 수 있는 가장 큰 수와 가 장 작은 수의 차를 구하시오.",[OP_LIST_SOL] 6 5 9 [OP_LIST_EOL] 3 [OP_LIST_GET_PERM] 1 [OP_LIST_MAX] 1 [OP_LIST_MIN] [OP_SUB],
