Problem,Solution,Answer
은지 부인은 정원 주변에 경계선을 만들고 싶어합니다. 그녀는 국경을 완성하기 위해 125개의 바위가 필요합니다. 그녀는 64개의 바위를 가지고 있습니다. 경계를 완성하려면 얼마나 많은 바위가 더 필요합니까?,125 64 [OP_SUB],
호석이 부인과 여동생은 78마일 떨어진 콘서트 장으로 차를 몰았습니다. 그들은 32마일을 운전 한 다음 주유를 위해 멈췄습니다. 그녀의 여동생은 28갤런의 가스를 차에 넣었습니다. 운전할 수있는 마일이 얼마나 남았습니까?,78 32 [OP_SUB],
호석이 부인은 핫도그 6개를 샀습니다. 각 핫도그의 가격은 50센트입니다. 그녀는 모든 핫도그에 대해 얼마를 지불 했습니까?,6 50 [OP_MUL],
호석이 부인은 50센트를 가지고 있습니다. 연필은 5센트입니다. 그녀가 가진 돈으로 연필을 몇 개 살 수 있나요?,50 5 [OP_DIV],
호석이 부인은 피자 3개를 8달러에 샀습니다. 피자 3개에 대해 그녀가 지불 한 총 금액은 얼마입니까?,3 8 [OP_MUL],
유나는 각각 7점씩 3번의 터치 다운을 기록했습니다. 포인트는 몇 개입니까?,3 7 [OP_MUL],
유나는 축구 경기에서 42점을 기록했습니다. 은지는 21점을 얻었습니다.유나는 얼마나 더 많은 점수를 얻었습니까?,42 21 [OP_SUB],
유나는 223개의 동전을 가지고 있습니다. 민영은 388페니를 가지고 있습니다. 민영은 얼마나 많은 동전을 가지고 있습니까?,388 223 [OP_SUB],
석진은 50센트를 받았습니다. 그는 캔디 바에 45센트를 지불했습니다. 얼마나 많은 변화를 얻을 수 있을까요?,50 45 [OP_SUB],
유나는 뒷마당에 13그루의 나무가 있습니다. 12그루를 더 심으면 얼마나 많은 나무를 갖게 될까요?,13 12 [OP_ADD],
정국에게는 사촌 4명이 있습니다. 그녀는 각 사촌에게 5개의 껌을주고 싶어합니다. 그녀에게 얼마나 많은 껌이 필요할까요?,4 5 [OP_MUL],
정국은 $3.00를 가지고 있습니다. 그는 $1.00에 캔디 바를 샀습니다. 남은 돈은 얼마입니까?,3 1 [OP_SUB],
5대의 보트가 호수에 있습니다. 각 보트에는 3명이 있습니다. 호수에서 보트에 타고있는 사람은 몇 명입니까?,5 3 [OP_MUL],
호석이는 은지보다 눈덩이가 31개 더 많습니다. 그녀는 19개의 눈덩이를 가지고 있습니다. 호석이는 몇 개를 가지고 있습니까?,31 19 [OP_ADD],
정국은 78개의 블록을 가지고 있습니다. 그는 19개의 블록을 사용하여 탑을 건설합니다. 남은 블록은 몇 개입니까?,78 19 [OP_SUB],
정국은 50개의 M & M를 가지고 있습니다. 태형이는 20개의 M & M을 보유하고 있습니다. 누가 더 가지고 있습니까? 그가 얼마나 더 가지고 있습니까?,50 20 [OP_SUB],
태형은 생일을 맞아 479개의 크레용 상자를 받았습니다. 학년 말에 그는 134명만 남았습니다. 얼마나 많은 크레용을 분실했거나 잃어 버렸습니까?,479 134 [OP_SUB],
179마리의 새가 나무에 앉아있었습니다. 38마리 더 많은 새가 나무 위로 날아갔습니다. 나무에는 모두 몇 마리의 새가 있었습니까?,179 38 [OP_ADD],
은지의 엄마는 1215개의 쿠키를 구웠습니다. 태형의 아버지는 1112개의 쿠키를 구웠습니다. 그들은 둘 다 파티를 위해 학교에 데려 왔습니다. 모두 몇 개의 쿠키가 있었습니까?,1215 1112 [OP_ADD],
231마리의 새가 나무에 앉아있었습니다. 좀 더 나무 위로 날아갑니다. 그리고 나무에는 312개의 새가 있었습니다. 얼마나 더 나무까지 날아갈까요?,312 231 [OP_SUB],
64명의 아이들이 버스를 타고있었습니다. 버스 정류장에서 더 많은 아이들이 버스에 탔습니다. 그런 다음 모두 78명의 아이들이 버스에 탔습니다. 버스 정류장에서 버스에 타고있는 어린이는 몇 명입니까?,78 64 [OP_SUB],
개는 34달러입니다. 개를 사려면 47달러에서 얼마가 남나요?,47 34 [OP_SUB],
은지는 37달러를 가지고 있습니다. 53달러를 얻으려면 몇 달러를 더 벌어야합니까?,53 37 [OP_SUB],
민영에는 39개의 스티커가 있습니다. 생일 스티커를 더 받았습니다. 그런 다음 그는 61개의 스티커를 가지고있었습니다. 민영은 생일에 몇 개의 스티커를 받았습니까?,61 39 [OP_SUB],
쉬는 시간에 놀이터에 남자 27명과 여자 35명이있었습니다. 쉬는 시간에 놀이터에 몇 명의 아이들이 있었습니까?,27 35 [OP_ADD],
습지에는 58마리의 거위와 37마리의 오리가있었습니다. 습지에는 몇 마리의 새가 있었습니까?,58 37 [OP_ADD],
태형은 바구니에 딸기 28개를 넣었습니다. 그는 35개의 딸기를 더 따았습니다. 그때 그는 몇 개의 딸기를 먹었습니까?,28 35 [OP_ADD],
정국이는 73달러를 가졌습니다. 그는 애완용 뱀에 55달러를 썼습니다. 정국이가 얼마나 남았습니까?,73 55 [OP_SUB],
나비가 397개 있습니다. 각 나비에는 12개의 검은 색 점과 17개의 노란색 점이 있습니다. 전체에 검은 점이 몇 개 있습니까?,397 12 [OP_MUL],
각 봉지에 쿠키 19개가 들어있는 37봉지의 쿠키가 있다면 얼마나 많은 쿠키를 가질 수 있습니까?,37 19 [OP_MUL],
각 조각이 18센트 인 경우 풍선 껌 136개는 얼마입니까?,136 18 [OP_MUL],
5학년 연극의 경우 의자 각 열에 16개의 의자가있는 27열로 배치되었습니다. 연극을 위해 몇 개의 의자를 배치 했습니까?,27 16 [OP_MUL],
파라다이스 파크의 관람차에는 14개의 좌석이 있습니다. 각 좌석은 6명을 수용 할 수 있습니다. 동시에 몇 명이 관람차를 탈 수 있습니까?,14 6 [OP_MUL],
정원에는 52개의 행과 15개의 열이 있습니다. 모두 몇 개의 식물이 있습니까?,52 15 [OP_MUL],
샌드 박스는 길이 312센티미터(㎝) 너비 146센티미터(㎝)입니다. 샌드 박스는 몇 제곱센티미터(㎠)의지면을 덮습니까?,312 146 [OP_MUL],
유나는 사과 45개를 골랐습니다. 그녀의 오빠는 사과 9개를 골랐다. 유나는 몇 배나 많은 사과를 골랐습니까?,45 9 [OP_DIV],
261개의 어항이 있습니다. 각 어항에는 23마리의 물고기가 있습니다. 얼마나 많은 물고기가 있습니까?,261 23 [OP_MUL],
21개의 피자를 주문했습니다. 각 피자에는 8조각이 있습니다. 모두 몇 조각의 피자가 있습니까?,21 8 [OP_MUL],
은지는 암탉에게서 알을 모아서 303개의 바구니에 담았습니다. 그녀는 각 바구니에 28개의 계란을 넣었습니다. 유나는 몇 개의 계란을 수집 했습니까?,303 28 [OP_MUL],
150개의 책장이있었습니다. 각 서가에는 15권의 책이있었습니다. 서가에 몇 권의 책이 있었습니까?,150 15 [OP_MUL],
84개의 잎이 있습니다. 각 잎에는 139개의 무당 벌레가 있습니다. 전체에 무당 벌레가 몇 마리 있습니까?,84 139 [OP_MUL],
바구니가 37개 있습니다. 한 바구니에 사과 17개가 들어 있습니다. 모두 몇 개의 사과가 있습니까?,37 17 [OP_MUL],
544개의 냄비가 있습니다. 각 냄비에는 32개의 꽃이 있습니다. 모두 몇 개의 꽃이 있습니까?,544 32 [OP_MUL],
반에서 피자 파티를 열고 있습니다. 피자 5개를 산다. 각 피자에는 4조각이 있습니다. 전체 조각은 몇 개입니까?,5 4 [OP_MUL],
호석이는 크레용 4팩을 가지고 있습니다. 각 팩에는 10개의 크레용이 들어 있습니다. 그녀는 또한 6개의 여분의 크레용을 가지고 있습니다.호석이가 가지고있는 크레용은 모두 몇 개입니까?,4 10 [OP_MUL],
호석이는 15개의 캔디 바를 가지고 있습니다. 그는 그것들을 5개의 봉지에 넣어 각 봉지에 같은 수의 캔디 바가 있도록하기를 원합니다. 각 가방에 몇 개의 캔디 바를 넣어야합니까?,15 5 [OP_DIV],
사탕 가게에는 6개의 초콜릿 상자가 있습니다. 각 상자에는 500개가 들어 있습니다. 상자에 모두 몇 개의 조각이 있습니까?,6 500 [OP_MUL],
유나는 작은 케이크 18개를 샀습니다. 그녀에게는 3명의 자녀가 있습니다. 그녀는 각 어린이가 같은 양을 얻도록 케이크를 어린이들에게 나누고 싶습니다. 각 어린이는 몇 개의 케이크를 얻을 수 있습니까?,18 3 [OP_DIV],
은지는 만화책을 쓰고 있습니다. 그의 이야기에는 총 143개의 프레임이 있습니다. 각 페이지에 정확히 11개의 프레임을 넣으려면 몇 페이지를 가질까요?,143 11 [OP_DIV],
은지의 방은 12피트입니다. 길이가 8피트입니다. 바닥 전체를 덮으려면 카펫이 얼마나 필요합니까?,12 8 [OP_MUL],
어느 트랙 팀에는 5명이 있습니다. 릴레이 레이스의 길이가 150미터(m) 인 경우 각 팀원은 얼마나 멀리 달려야합니까?,150 5 [OP_DIV],
4개 소요 티셔츠를 만들기위한 면화 피트입니다. 60피트 재질로 티셔츠를 몇 개 만들 수 있습니까?,60 4 [OP_DIV],
유나는 농구에서 경기당 평균 12점을 기록합니다. 그는 5경기에서 득점 했나요?,12 5 [OP_MUL],
내 차는 갤런 당 20마일을 주행합니다. 5갤런의 휘발유로 몇 마일을 운전할 수 있습니까?,20 5 [OP_MUL],
쿠키 한 팬을 굽는 데 7분이 걸립니다. 쿠키 팬 4개를 굽는 데 얼마나 걸리나요?,7 4 [OP_MUL],
내 차는 휘발유 1갤런 당 20마일을 주행합니다. 할머니의 집이 100마일 떨어져있는 경우 그녀의 집에 도착하려면 몇 갤런의 가스가 필요합니까?,100 20 [OP_DIV],
은지는 각 게임에서 120점을 얻었습니다. 그녀는 10경기에서 몇 점을 얻었나요?,120 10 [OP_MUL],
민영이는 트랙 팀을 위해 연습하고 분당 3바퀴를 달렸습니다. 민영이가 10바퀴를 달리는 데 몇 분이 걸렸나요?,10 3 [OP_DIV],
수박에는 각각 100개의 씨앗이 있습니다. 수박이 4개있는 경우 수박에서 모든 씨앗을 꺼낼 때 씨앗이 몇 개 있어야합니까?,100 4 [OP_MUL],
민영은 9개의 껌 패키지를 가지고 있습니다. 각 패키지에는 15개가 있습니다. 민영은 몇 개의 껌을 가지고 있습니까?,9 15 [OP_MUL],
63명이 동물원에갑니다. 사람들을 동물원으로 데려가는 3대의 자동차가 있습니다. 각 차에 같은 숫자가 들어가면 각 차에 몇 개가 들어 갈까요?,63 3 [OP_DIV],
사탕을 살 80센트가 있습니다. 각 껌이 4센트 인 경우 몇 개의 껌을 구입할 수 있나요?,80 4 [OP_DIV],
은지는 컵 케이크 3개를 가지고있었습니다. 각 패키지에는 4개의 컵 케이크가 있습니다. 그녀는 5​​개의 컵 케이크를 먹었습니다. 얼마나 남았나요?,3 4 [OP_MUL],
58명의 아이들이 동물원에 버스를 타고 있습니다. 그들은 모든 좌석에 2명의 아이들을 앉 힙니다. 어린이에게 필요한 좌석은 몇 개입니까?,58 2 [OP_DIV],
유나는 12명의 손님이 할로윈 파티에 참석합니다. 각 테이블은 3명의 손님을 수용합니다. 얼마나 많은 테이블이 필요할까요?,12 3 [OP_DIV],
호석이는 252명의 손님이 파티에 참석합니다. 각 테이블은 4명의 손님을 수용합니다. 얼마나 많은 테이블이 필요할까요?,252 4 [OP_DIV],
유나는 머핀 35개를 구웠습니다. 유나는 머핀 83개를 얻기 위해 얼마나 많은 머핀을 구워야합니까?,83 35 [OP_SUB],
한 페이지에 10개의 스티커가 있습니다. 스티커가 22페이지 인 경우 스티커가 몇 개 있습니까?,10 22 [OP_MUL],
8명의 어린이가 함께 나눌 수있는 컵 케이크 96개가 있습니다. 컵 케이크를 균등하게 공유하면 각 사람은 얼마를 받게 되나요?,96 8 [OP_DIV],
유정이는 85개의 땅콩을 가지고 있습니다. 호석이는 유정이보다 48개가 더 많습니다. 호석이에는 땅콩이 몇 개 있습니까?,85 48 [OP_ADD],
흰색 티셔츠는 6개 묶음으로 구매할 수 있습니다. 엄마가 71개 패키지를 구입하면 흰색 티셔츠를 몇 장이나 갖게 될까요?,6 71 [OP_MUL],
연필이 648개 있습니다. 각 연필 상자에 연필 4개를 넣으면 연필 상자를 몇 개 채울까요?,648 4 [OP_DIV],
윤기 삼촌은 143개의 아이스크림 샌드위치를 ​​샀습니다. 11명의 굶주린 조카에게주고 싶다면 각 조카는 몇 명씩받을 수 있습니까?,143 11 [OP_DIV],
민영은 217개의 마커를 가졌습니다. 로버트는 그녀에게 109개의 마커를 더주었습니다. 민영은 모두 몇 개의 마커를 가지고 있습니까?,217 109 [OP_ADD],
DVD 책에는 126개의 DVD가 들어 있습니다. 책에는 이미 81개의 DVD가 있습니다. 책에 DVD를 몇 장 더 넣을 수 있습니까?,126 81 [OP_SUB],
유정에 구슬이 있습니다. 그녀는 489개의 구슬을 샀습니다. 이제 그녀는 2778개의 구슬을 모두 가지고 있습니다. 그녀는 몇 개부터 시작 했습니까?,2778 489 [OP_SUB],
윤기는 121개의 윤기 게임을 보유하고 있습니다. 22개의 게임을 남길 수 있도록 그녀는 얼마나 많이 기부해야합니까?,121 22 [OP_SUB],
유나가 구슬을 가지고있었습니다. 그녀는 후안에게 183을 주었다. 이제 그녀는 593개의 구슬이 남았습니다. 그녀는 몇 개로 시작해야 했습니까?,183 593 [OP_ADD],
민영에는 2315개의 빨간색 마커와 1028개의 파란색 마커가 있습니다. 그녀는 모두 몇 개의 마커를 가지고 있습니까?,2315 1028 [OP_ADD],
민영이에는 344권의 책이 있습니다. 136은 학교에 관한 것이고 나머지는 스포츠에 관한 것입니다.민영이에는 스포츠에 대한 책이 몇 권 있습니까?,344 136 [OP_SUB],
민영은 223개의 휘파람을 가지고 있습니다. 그는 호석이보다 95개의 휘파람을 더 가지고 있습니다. 호석이는 얼마나 많은 휘파람을 가지고 있습니까?,223 95 [OP_SUB],
민영은 27개의 껌을 가지고 있습니다. 각 패키지에는 18개가 들어 있습니다. 민영은 몇 개의 껌을 가지고 있습니까?,27 18 [OP_MUL],
태형은 $4.28의 비행기를 사기 위해 $5.00를 가지고 있습니다. 얼마나 많은 변화를 얻을 수 있습니까?,5 4.28 [OP_SUB],
각 공이 $1.54인 경우 지민이는 공 3개에 대해 얼마를 지불해야합니까?,1.54 3 [OP_MUL],
지민은 4개의 상자에 똑같이 포장 된 48개의 도넛을 구입했습니다. 각 상자에 도넛이 몇 개 있었나요?,48 4 [OP_DIV],
유나 가족은 차로 5일 동안 휴가를 보냈습니다. 그들은 매일 250마일을 운전했습니다. 총 주행 거리는 몇 마일입니까?,5 250 [OP_MUL],
지민이 마을에는 5256명의 성인과 2987명의 어린이가 있습니다. 지민이에는 몇 명이 살고 있습니까?,5256 2987 [OP_ADD],
은지는 DVD 4장을 4.80달러에 대여했습니다. 각 DVD 대여 비용은 얼마입니까?,4.8 4 [OP_DIV],
항아리에 3409개의 사탕이있었습니다. 145개가 빨간색이고 나머지가 파란색 인 경우 파란색은 몇 개입니까?,3409 145 [OP_SUB],
3학년 학생들은 8대의 버스를 타고 콘서트에갔습니다. 각 버스에는 45명의 학생이 탑승했습니다. 콘서트에 참석 한 학생은 몇 명입니까?,8 45 [OP_MUL],
학교 벽에 각각 3개의 별을 만드는 124명의 학생이 있습니다. 모두 함께 몇 개의 별을 만들까요?,124 3 [OP_MUL],
6명의 학생이 식당의 각 테이블에 앉아있었습니다. 34개의 테이블이 있습니다. 몇 명의 학생이 식당에 앉아 있었습니까?,6 34 [OP_MUL],
